Model,DPO3034
Firmware Version,2.07

Point Format,Y
Horizontal Units,S
Horizontal Scale,200
Sample Interval,0.2
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Label,
TIME,CH1
-3.048e+02,3.88156
-3.046e+02,3.88156
-3.044e+02,3.88125
-3.042e+02,3.88187
-3.040e+02,3.88187
-3.038e+02,3.88281
-3.036e+02,3.8825
-3.034e+02,3.88219
-3.032e+02,3.88187
-3.030e+02,3.88187
-3.028e+02,3.88219
-3.026e+02,3.8825
-3.024e+02,3.88187
-3.022e+02,3.88156
-3.020e+02,3.88156
-3.018e+02,3.88187
-3.016e+02,3.88219
-3.014e+02,3.88281
-3.012e+02,3.88187
-3.010e+02,3.88156
-3.008e+02,3.88187
-3.006e+02,3.88094
-3.004e+02,3.88031
-3.002e+02,3.88031
-3.000e+02,3.88156
-2.998e+02,3.88156
-2.996e+02,3.88156
-2.994e+02,3.88125
-2.992e+02,3.88094
-2.990e+02,3.88
-2.988e+02,3.88094
-2.986e+02,3.88094
-2.984e+02,3.88125
-2.982e+02,3.88
-2.980e+02,3.87969
-2.978e+02,3.88125
-2.976e+02,3.88125
-2.974e+02,3.87969
-2.972e+02,3.88
-2.970e+02,3.88094
-2.968e+02,3.88
-2.966e+02,3.88125
-2.964e+02,3.88125
-2.962e+02,3.88125
-2.960e+02,3.87938
-2.958e+02,3.88
-2.956e+02,3.88
-2.954e+02,3.88156
-2.952e+02,3.88094
-2.950e+02,3.88
-2.948e+02,3.87969
-2.946e+02,3.87938
-2.944e+02,3.87938
-2.942e+02,3.87969
-2.940e+02,3.87969
-2.938e+02,3.87969
-2.936e+02,3.87969
-2.934e+02,3.87938
-2.932e+02,3.87906
-2.930e+02,3.87906
-2.928e+02,3.87875
-2.926e+02,3.87875
-2.924e+02,3.8775
-2.922e+02,3.8775
-2.920e+02,3.87781
-2.918e+02,3.87781
-2.916e+02,3.87875
-2.914e+02,3.87906
-2.912e+02,3.87875
-2.910e+02,3.87813
-2.908e+02,3.87875
-2.906e+02,3.87875
-2.904e+02,3.87938
-2.902e+02,3.88031
-2.900e+02,3.88031
-2.898e+02,3.87875
-2.896e+02,3.87781
-2.894e+02,3.87875
-2.892e+02,3.87781
-2.890e+02,3.87781
-2.888e+02,3.87781
-2.886e+02,3.87875
-2.884e+02,3.87875
-2.882e+02,3.87875
-2.880e+02,3.87906
-2.878e+02,3.87875
-2.876e+02,3.87844
-2.874e+02,3.87906
-2.872e+02,3.87938
-2.870e+02,3.87969
-2.868e+02,3.87813
-2.866e+02,3.8775
-2.864e+02,3.87688
-2.862e+02,3.87719
-2.860e+02,3.8775
-2.858e+02,3.87719
-2.856e+02,3.8775
-2.854e+02,3.87781
-2.852e+02,3.87844
-2.850e+02,3.87813
-2.848e+02,3.8775
-2.846e+02,3.87875
-2.844e+02,3.87813
-2.842e+02,3.87781
-2.840e+02,3.87781
-2.838e+02,3.87781
-2.836e+02,3.87781
-2.834e+02,3.87844
-2.832e+02,3.87844
-2.830e+02,3.87875
-2.828e+02,3.87844
-2.826e+02,3.87875
-2.824e+02,3.87906
-2.822e+02,3.88
-2.820e+02,3.87875
-2.818e+02,3.87813
-2.816e+02,3.87813
-2.814e+02,3.87844
-2.812e+02,3.87781
-2.810e+02,3.87844
-2.808e+02,3.87875
-2.806e+02,3.87844
-2.804e+02,3.87781
-2.802e+02,3.87688
-2.800e+02,3.87594
-2.798e+02,3.87281
-2.796e+02,3.87312
-2.794e+02,3.87656
-2.792e+02,3.87656
-2.790e+02,3.87656
-2.788e+02,3.87656
-2.786e+02,3.87656
-2.784e+02,3.87625
-2.782e+02,3.8775
-2.780e+02,3.87688
-2.778e+02,3.87688
-2.776e+02,3.87656
-2.774e+02,3.87688
-2.772e+02,3.87656
-2.770e+02,3.87562
-2.768e+02,3.87594
-2.766e+02,3.87625
-2.764e+02,3.87625
-2.762e+02,3.87656
-2.760e+02,3.87719
-2.758e+02,3.87688
-2.756e+02,3.87688
-2.754e+02,3.87688
-2.752e+02,3.87688
-2.750e+02,3.87625
-2.748e+02,3.875
-2.746e+02,3.875
-2.744e+02,3.87594
-2.742e+02,3.87656
-2.740e+02,3.87562
-2.738e+02,3.875
-2.736e+02,3.875
-2.734e+02,3.87562
-2.732e+02,3.87562
-2.730e+02,3.87594
-2.728e+02,3.87469
-2.726e+02,3.875
-2.724e+02,3.875
-2.722e+02,3.87469
-2.720e+02,3.87375
-2.718e+02,3.87406
-2.716e+02,3.87344
-2.714e+02,3.87406
-2.712e+02,3.875
-2.710e+02,3.87406
-2.708e+02,3.87375
-2.706e+02,3.87375
-2.704e+02,3.87312
-2.702e+02,3.87312
-2.700e+02,3.87375
-2.698e+02,3.87344
-2.696e+02,3.87375
-2.694e+02,3.87438
-2.692e+02,3.87312
-2.690e+02,3.87312
-2.688e+02,3.87312
-2.686e+02,3.87375
-2.684e+02,3.87281
-2.682e+02,3.87312
-2.680e+02,3.8725
-2.678e+02,3.86813
-2.676e+02,3.86781
-2.674e+02,3.86813
-2.672e+02,3.86719
-2.670e+02,3.86719
-2.668e+02,3.86625
-2.666e+02,3.86625
-2.664e+02,3.86625
-2.662e+02,3.86719
-2.660e+02,3.86719
-2.658e+02,3.86656
-2.656e+02,3.86625
-2.654e+02,3.86656
-2.652e+02,3.86625
-2.650e+02,3.86563
-2.648e+02,3.86437
-2.646e+02,3.86531
-2.644e+02,3.86625
-2.642e+02,3.86594
-2.640e+02,3.86625
-2.638e+02,3.86719
-2.636e+02,3.86625
-2.634e+02,3.86625
-2.632e+02,3.86656
-2.630e+02,3.86656
-2.628e+02,3.86656
-2.626e+02,3.86625
-2.624e+02,3.86656
-2.622e+02,3.86656
-2.620e+02,3.86563
-2.618e+02,3.86563
-2.616e+02,3.865
-2.614e+02,3.86344
-2.612e+02,3.86313
-2.610e+02,3.86375
-2.608e+02,3.86406
-2.606e+02,3.86406
-2.604e+02,3.865
-2.602e+02,3.86594
-2.600e+02,3.86531
-2.598e+02,3.86437
-2.596e+02,3.86406
-2.594e+02,3.86375
-2.592e+02,3.86375
-2.590e+02,3.86406
-2.588e+02,3.86375
-2.586e+02,3.86313
-2.584e+02,3.86375
-2.582e+02,3.86281
-2.580e+02,3.86344
-2.578e+02,3.8625
-2.576e+02,3.86219
-2.574e+02,3.86187
-2.572e+02,3.86156
-2.570e+02,3.8625
-2.568e+02,3.8625
-2.566e+02,3.86187
-2.564e+02,3.86187
-2.562e+02,3.86125
-2.560e+02,3.86219
-2.558e+02,3.8625
-2.556e+02,3.8625
-2.554e+02,3.86187
-2.552e+02,3.86187
-2.550e+02,3.86094
-2.548e+02,3.86156
-2.546e+02,3.86219
-2.544e+02,3.86187
-2.542e+02,3.86219
-2.540e+02,3.86187
-2.538e+02,3.86219
-2.536e+02,3.86187
-2.534e+02,3.86156
-2.532e+02,3.86219
-2.530e+02,3.86156
-2.528e+02,3.8625
-2.526e+02,3.86187
-2.524e+02,3.86156
-2.522e+02,3.86125
-2.520e+02,3.86187
-2.518e+02,3.86219
-2.516e+02,3.86063
-2.514e+02,3.86094
-2.512e+02,3.86063
-2.510e+02,3.86063
-2.508e+02,3.86031
-2.506e+02,3.86063
-2.504e+02,3.86031
-2.502e+02,3.86
-2.500e+02,3.86063
-2.498e+02,3.86125
-2.496e+02,3.86063
-2.494e+02,3.86094
-2.492e+02,3.86156
-2.490e+02,3.86187
-2.488e+02,3.8625
-2.486e+02,3.8625
-2.484e+02,3.8625
-2.482e+02,3.8625
-2.480e+02,3.86219
-2.478e+02,3.8625
-2.476e+02,3.8625
-2.474e+02,3.86125
-2.472e+02,3.85969
-2.470e+02,3.86063
-2.468e+02,3.85969
-2.466e+02,3.85969
-2.464e+02,3.85969
-2.462e+02,3.85906
-2.460e+02,3.86031
-2.458e+02,3.86
-2.456e+02,3.85969
-2.454e+02,3.86125
-2.452e+02,3.86063
-2.450e+02,3.86031
-2.448e+02,3.86031
-2.446e+02,3.86
-2.444e+02,3.86031
-2.442e+02,3.86
-2.440e+02,3.85875
-2.438e+02,3.85969
-2.436e+02,3.85969
-2.434e+02,3.86063
-2.432e+02,3.85906
-2.430e+02,3.85969
-2.428e+02,3.85969
-2.426e+02,3.85875
-2.424e+02,3.85813
-2.422e+02,3.85813
-2.420e+02,3.8575
-2.418e+02,3.85813
-2.416e+02,3.85844
-2.414e+02,3.85844
-2.412e+02,3.85844
-2.410e+02,3.85813
-2.408e+02,3.85844
-2.406e+02,3.85813
-2.404e+02,3.85844
-2.402e+02,3.85813
-2.400e+02,3.85719
-2.398e+02,3.85719
-2.396e+02,3.8575
-2.394e+02,3.85688
-2.392e+02,3.85781
-2.390e+02,3.85625
-2.388e+02,3.85656
-2.386e+02,3.85625
-2.384e+02,3.85688
-2.382e+02,3.85688
-2.380e+02,3.85656
-2.378e+02,3.85594
-2.376e+02,3.85531
-2.374e+02,3.85625
-2.372e+02,3.85688
-2.370e+02,3.85719
-2.368e+02,3.85719
-2.366e+02,3.85688
-2.364e+02,3.85719
-2.362e+02,3.85656
-2.360e+02,3.85719
-2.358e+02,3.8575
-2.356e+02,3.85688
-2.354e+02,3.85563
-2.352e+02,3.85625
-2.350e+02,3.85656
-2.348e+02,3.85688
-2.346e+02,3.85594
-2.344e+02,3.85594
-2.342e+02,3.8575
-2.340e+02,3.85688
-2.338e+02,3.8575
-2.336e+02,3.85656
-2.334e+02,3.85625
-2.332e+02,3.85531
-2.330e+02,3.85469
-2.328e+02,3.85531
-2.326e+02,3.85563
-2.324e+02,3.85656
-2.322e+02,3.85531
-2.320e+02,3.85531
-2.318e+02,3.85563
-2.316e+02,3.85531
-2.314e+02,3.85594
-2.312e+02,3.85594
-2.310e+02,3.85563
-2.308e+02,3.85656
-2.306e+02,3.85688
-2.304e+02,3.85625
-2.302e+02,3.85594
-2.300e+02,3.85625
-2.298e+02,3.85688
-2.296e+02,3.85563
-2.294e+02,3.85563
-2.292e+02,3.85563
-2.290e+02,3.85469
-2.288e+02,3.85469
-2.286e+02,3.85438
-2.284e+02,3.855
-2.282e+02,3.85531
-2.280e+02,3.85563
-2.278e+02,3.855
-2.276e+02,3.85594
-2.274e+02,3.85625
-2.272e+02,3.85594
-2.270e+02,3.85656
-2.268e+02,3.85656
-2.266e+02,3.85625
-2.264e+02,3.85531
-2.262e+02,3.85594
-2.260e+02,3.85625
-2.258e+02,3.85625
-2.256e+02,3.85656
-2.254e+02,3.85531
-2.252e+02,3.85563
-2.250e+02,3.85563
-2.248e+02,3.85531
-2.246e+02,3.855
-2.244e+02,3.85563
-2.242e+02,3.855
-2.240e+02,3.85469
-2.238e+02,3.85375
-2.236e+02,3.85344
-2.234e+02,3.85344
-2.232e+02,3.85375
-2.230e+02,3.85375
-2.228e+02,3.85438
-2.226e+02,3.85375
-2.224e+02,3.855
-2.222e+02,3.85438
-2.220e+02,3.85375
-2.218e+02,3.85438
-2.216e+02,3.85469
-2.214e+02,3.85531
-2.212e+02,3.85594
-2.210e+02,3.855
-2.208e+02,3.85438
-2.206e+02,3.855
-2.204e+02,3.855
-2.202e+02,3.85469
-2.200e+02,3.85469
-2.198e+02,3.85344
-2.196e+02,3.85281
-2.194e+02,3.85344
-2.192e+02,3.85344
-2.190e+02,3.85438
-2.188e+02,3.85312
-2.186e+02,3.85531
-2.184e+02,3.855
-2.182e+02,3.85469
-2.180e+02,3.855
-2.178e+02,3.855
-2.176e+02,3.85469
-2.174e+02,3.85469
-2.172e+02,3.85563
-2.170e+02,3.85312
-2.168e+02,3.85312
-2.166e+02,3.85344
-2.164e+02,3.85281
-2.162e+02,3.85375
-2.160e+02,3.85469
-2.158e+02,3.85469
-2.156e+02,3.85344
-2.154e+02,3.85375
-2.152e+02,3.85312
-2.150e+02,3.85219
-2.148e+02,3.8525
-2.146e+02,3.8525
-2.144e+02,3.85188
-2.142e+02,3.85281
-2.140e+02,3.85125
-2.138e+02,3.85219
-2.136e+02,3.85188
-2.134e+02,3.8525
-2.132e+02,3.85094
-2.130e+02,3.85156
-2.128e+02,3.85125
-2.126e+02,3.85156
-2.124e+02,3.85031
-2.122e+02,3.85031
-2.120e+02,3.85062
-2.118e+02,3.85188
-2.116e+02,3.85188
-2.114e+02,3.8525
-2.112e+02,3.85281
-2.110e+02,3.85312
-2.108e+02,3.8525
-2.106e+02,3.85281
-2.104e+02,3.85281
-2.102e+02,3.8525
-2.100e+02,3.85312
-2.098e+02,3.85312
-2.096e+02,3.85219
-2.094e+02,3.85156
-2.092e+02,3.85094
-2.090e+02,3.85156
-2.088e+02,3.85219
-2.086e+02,3.85219
-2.084e+02,3.85219
-2.082e+02,3.85219
-2.080e+02,3.85094
-2.078e+02,3.85156
-2.076e+02,3.85188
-2.074e+02,3.85094
-2.072e+02,3.85
-2.070e+02,3.85062
-2.068e+02,3.85094
-2.066e+02,3.85219
-2.064e+02,3.85156
-2.062e+02,3.85094
-2.060e+02,3.85062
-2.058e+02,3.84969
-2.056e+02,3.84938
-2.054e+02,3.85031
-2.052e+02,3.85062
-2.050e+02,3.85031
-2.048e+02,3.85062
-2.046e+02,3.84969
-2.044e+02,3.85
-2.042e+02,3.85
-2.040e+02,3.84969
-2.038e+02,3.85031
-2.036e+02,3.84906
-2.034e+02,3.84938
-2.032e+02,3.84938
-2.030e+02,3.84844
-2.028e+02,3.84938
-2.026e+02,3.85
-2.024e+02,3.85062
-2.022e+02,3.84969
-2.020e+02,3.85062
-2.018e+02,3.85062
-2.016e+02,3.85062
-2.014e+02,3.85031
-2.012e+02,3.84969
-2.010e+02,3.84813
-2.008e+02,3.84813
-2.006e+02,3.84844
-2.004e+02,3.84844
-2.002e+02,3.84844
-2.000e+02,3.84844
-1.998e+02,3.84813
-1.996e+02,3.84844
-1.994e+02,3.84844
-1.992e+02,3.84844
-1.990e+02,3.84813
-1.988e+02,3.84813
-1.986e+02,3.84969
-1.984e+02,3.84938
-1.982e+02,3.84938
-1.980e+02,3.84906
-1.978e+02,3.84906
-1.976e+02,3.84906
-1.974e+02,3.85813
-1.972e+02,3.91875
-1.970e+02,3.92
-1.968e+02,3.92094
-1.966e+02,3.92094
-1.964e+02,3.9225
-1.962e+02,3.92344
-1.960e+02,3.92437
-1.958e+02,3.92406
-1.956e+02,3.92531
-1.954e+02,3.92687
-1.952e+02,3.92781
-1.950e+02,3.92906
-1.948e+02,3.92969
-1.946e+02,3.93063
-1.944e+02,3.93063
-1.942e+02,3.93219
-1.940e+02,3.9325
-1.938e+02,3.93312
-1.936e+02,3.9325
-1.934e+02,3.93281
-1.932e+02,3.93406
-1.930e+02,3.935
-1.928e+02,3.93531
-1.926e+02,3.93625
-1.924e+02,3.93656
-1.922e+02,3.93562
-1.920e+02,3.93594
-1.918e+02,3.93781
-1.916e+02,3.93844
-1.914e+02,3.93812
-1.912e+02,3.93938
-1.910e+02,3.94031
-1.908e+02,3.94156
-1.906e+02,3.94094
-1.904e+02,3.94063
-1.902e+02,3.94063
-1.900e+02,3.94063
-1.898e+02,3.94125
-1.896e+02,3.94156
-1.894e+02,3.94188
-1.892e+02,3.94219
-1.890e+02,3.94219
-1.888e+02,3.94281
-1.886e+02,3.94313
-1.884e+02,3.94406
-1.882e+02,3.945
-1.880e+02,3.945
-1.878e+02,3.94687
-1.876e+02,3.94719
-1.874e+02,3.9475
-1.872e+02,3.94719
-1.870e+02,3.94781
-1.868e+02,3.94781
-1.866e+02,3.94781
-1.864e+02,3.94813
-1.862e+02,3.94875
-1.860e+02,3.94906
-1.858e+02,3.94844
-1.856e+02,3.95
-1.854e+02,3.95063
-1.852e+02,3.95125
-1.850e+02,3.95063
-1.848e+02,3.95
-1.846e+02,3.95031
-1.844e+02,3.95
-1.842e+02,3.95125
-1.840e+02,3.95156
-1.838e+02,3.95188
-1.836e+02,3.95281
-1.834e+02,3.95312
-1.832e+02,3.9525
-1.830e+02,3.95344
-1.828e+02,3.95406
-1.826e+02,3.95469
-1.824e+02,3.95406
-1.822e+02,3.95562
-1.820e+02,3.95594
-1.818e+02,3.95594
-1.816e+02,3.95531
-1.814e+02,3.95594
-1.812e+02,3.95688
-1.810e+02,3.95656
-1.808e+02,3.95688
-1.806e+02,3.95719
-1.804e+02,3.95719
-1.802e+02,3.95688
-1.800e+02,3.95688
-1.798e+02,3.95688
-1.796e+02,3.95781
-1.794e+02,3.9575
-1.792e+02,3.95875
-1.790e+02,3.95906
-1.788e+02,3.95969
-1.786e+02,3.96
-1.784e+02,3.95812
-1.782e+02,3.95875
-1.780e+02,3.95906
-1.778e+02,3.95938
-1.776e+02,3.95812
-1.774e+02,3.95781
-1.772e+02,3.95812
-1.770e+02,3.95969
-1.768e+02,3.95969
-1.766e+02,3.95969
-1.764e+02,3.95938
-1.762e+02,3.95906
-1.760e+02,3.96063
-1.758e+02,3.96094
-1.756e+02,3.96063
-1.754e+02,3.96063
-1.752e+02,3.96094
-1.750e+02,3.96156
-1.748e+02,3.9625
-1.746e+02,3.96281
-1.744e+02,3.96406
-1.742e+02,3.96344
-1.740e+02,3.96375
-1.738e+02,3.96313
-1.736e+02,3.9625
-1.734e+02,3.96375
-1.732e+02,3.96437
-1.730e+02,3.96469
-1.728e+02,3.96437
-1.726e+02,3.96469
-1.724e+02,3.96531
-1.722e+02,3.965
-1.720e+02,3.96594
-1.718e+02,3.96531
-1.716e+02,3.96594
-1.714e+02,3.96625
-1.712e+02,3.96687
-1.710e+02,3.96625
-1.708e+02,3.96625
-1.706e+02,3.96687
-1.704e+02,3.96656
-1.702e+02,3.96656
-1.700e+02,3.96687
-1.698e+02,3.96656
-1.696e+02,3.96719
-1.694e+02,3.96656
-1.692e+02,3.96719
-1.690e+02,3.96719
-1.688e+02,3.96687
-1.686e+02,3.96656
-1.684e+02,3.96687
-1.682e+02,3.96625
-1.680e+02,3.96625
-1.678e+02,3.96594
-1.676e+02,3.96687
-1.674e+02,3.96719
-1.672e+02,3.96719
-1.670e+02,3.96687
-1.668e+02,3.96656
-1.666e+02,3.96687
-1.664e+02,3.96781
-1.662e+02,3.96781
-1.660e+02,3.9675
-1.658e+02,3.96875
-1.656e+02,3.96906
-1.654e+02,3.96937
-1.652e+02,3.96969
-1.650e+02,3.96937
-1.648e+02,3.96969
-1.646e+02,3.96906
-1.644e+02,3.96937
-1.642e+02,3.97
-1.640e+02,3.97031
-1.638e+02,3.96937
-1.636e+02,3.97
-1.634e+02,3.97031
-1.632e+02,3.97
-1.630e+02,3.97156
-1.628e+02,3.97281
-1.626e+02,3.97156
-1.624e+02,3.9725
-1.622e+02,3.9725
-1.620e+02,3.9725
-1.618e+02,3.97219
-1.616e+02,3.97188
-1.614e+02,3.97281
-1.612e+02,3.97344
-1.610e+02,3.97344
-1.608e+02,3.97375
-1.606e+02,3.97313
-1.604e+02,3.97281
-1.602e+02,3.9725
-1.600e+02,3.97281
-1.598e+02,3.97219
-1.596e+02,3.97156
-1.594e+02,3.9725
-1.592e+02,3.97281
-1.590e+02,3.97375
-1.588e+02,3.97344
-1.586e+02,3.97375
-1.584e+02,3.97344
-1.582e+02,3.97406
-1.580e+02,3.97438
-1.578e+02,3.97469
-1.576e+02,3.975
-1.574e+02,3.97469
-1.572e+02,3.97438
-1.570e+02,3.97531
-1.568e+02,3.97562
-1.566e+02,3.97719
-1.564e+02,3.97656
-1.562e+02,3.97688
-1.560e+02,3.97594
-1.558e+02,3.975
-1.556e+02,3.97531
-1.554e+02,3.97656
-1.552e+02,3.97594
-1.550e+02,3.97594
-1.548e+02,3.97594
-1.546e+02,3.97594
-1.544e+02,3.97688
-1.542e+02,3.97656
-1.540e+02,3.97719
-1.538e+02,3.97656
-1.536e+02,3.97656
-1.534e+02,3.9775
-1.532e+02,3.97844
-1.530e+02,3.97844
-1.528e+02,3.97781
-1.526e+02,3.97906
-1.524e+02,3.97812
-1.522e+02,3.97875
-1.520e+02,3.97875
-1.518e+02,3.97781
-1.516e+02,3.97812
-1.514e+02,3.97781
-1.512e+02,3.9775
-1.510e+02,3.97781
-1.508e+02,3.9775
-1.506e+02,3.9775
-1.504e+02,3.9775
-1.502e+02,3.97844
-1.500e+02,3.97969
-1.498e+02,3.98031
-1.496e+02,3.98
-1.494e+02,3.97938
-1.492e+02,3.97938
-1.490e+02,3.97938
-1.488e+02,3.97938
-1.486e+02,3.97969
-1.484e+02,3.98031
-1.482e+02,3.97969
-1.480e+02,3.98094
-1.478e+02,3.98031
-1.476e+02,3.97938
-1.474e+02,3.97906
-1.472e+02,3.97906
-1.470e+02,3.97906
-1.468e+02,3.97938
-1.466e+02,3.97906
-1.464e+02,3.97906
-1.462e+02,3.97906
-1.460e+02,3.98
-1.458e+02,3.98063
-1.456e+02,3.98031
-1.454e+02,3.98094
-1.452e+02,3.97969
-1.450e+02,3.97875
-1.448e+02,3.97969
-1.446e+02,3.98063
-1.444e+02,3.98
-1.442e+02,3.98
-1.440e+02,3.98031
-1.438e+02,3.98125
-1.436e+02,3.98063
-1.434e+02,3.98063
-1.432e+02,3.98031
-1.430e+02,3.98094
-1.428e+02,3.98188
-1.426e+02,3.98094
-1.424e+02,3.98063
-1.422e+02,3.98094
-1.420e+02,3.98125
-1.418e+02,3.98063
-1.416e+02,3.98
-1.414e+02,3.98
-1.412e+02,3.98094
-1.410e+02,3.98031
-1.408e+02,3.98031
-1.406e+02,3.97969
-1.404e+02,3.97969
-1.402e+02,3.98031
-1.400e+02,3.98031
-1.398e+02,3.98094
-1.396e+02,3.98
-1.394e+02,3.98125
-1.392e+02,3.98031
-1.390e+02,3.98031
-1.388e+02,3.98
-1.386e+02,3.98063
-1.384e+02,3.98063
-1.382e+02,3.98063
-1.380e+02,3.98125
-1.378e+02,3.98188
-1.376e+02,3.9825
-1.374e+02,3.98125
-1.372e+02,3.98188
-1.370e+02,3.98219
-1.368e+02,3.98375
-1.366e+02,3.98281
-1.364e+02,3.98281
-1.362e+02,3.98281
-1.360e+02,3.9825
-1.358e+02,3.98188
-1.356e+02,3.98188
-1.354e+02,3.98125
-1.352e+02,3.9825
-1.350e+02,3.9825
-1.348e+02,3.98313
-1.346e+02,3.98375
-1.344e+02,3.98313
-1.342e+02,3.98313
-1.340e+02,3.98375
-1.338e+02,3.98344
-1.336e+02,3.98281
-1.334e+02,3.98281
-1.332e+02,3.98344
-1.330e+02,3.98375
-1.328e+02,3.98313
-1.326e+02,3.98281
-1.324e+02,3.98219
-1.322e+02,3.98375
-1.320e+02,3.98313
-1.318e+02,3.98281
-1.316e+02,3.98469
-1.314e+02,3.985
-1.312e+02,3.98531
-1.310e+02,3.98438
-1.308e+02,3.98531
-1.306e+02,3.98594
-1.304e+02,3.985
-1.302e+02,3.98406
-1.300e+02,3.98375
-1.298e+02,3.98406
-1.296e+02,3.98344
-1.294e+02,3.98281
-1.292e+02,3.98406
-1.290e+02,3.98406
-1.288e+02,3.98313
-1.286e+02,3.98344
-1.284e+02,3.98375
-1.282e+02,3.98438
-1.280e+02,3.98438
-1.278e+02,3.98406
-1.276e+02,3.98406
-1.274e+02,3.98656
-1.272e+02,3.98625
-1.270e+02,3.98563
-1.268e+02,3.98438
-1.266e+02,3.98406
-1.264e+02,3.98563
-1.262e+02,3.985
-1.260e+02,3.98438
-1.258e+02,3.98406
-1.256e+02,3.98531
-1.254e+02,3.985
-1.252e+02,3.98531
-1.250e+02,3.98563
-1.248e+02,3.98469
-1.246e+02,3.98531
-1.244e+02,3.98531
-1.242e+02,3.98469
-1.240e+02,3.985
-1.238e+02,3.98469
-1.236e+02,3.98594
-1.234e+02,3.98594
-1.232e+02,3.985
-1.230e+02,3.98406
-1.228e+02,3.985
-1.226e+02,3.98531
-1.224e+02,3.985
-1.222e+02,3.98406
-1.220e+02,3.98438
-1.218e+02,3.98531
-1.216e+02,3.98531
-1.214e+02,3.98563
-1.212e+02,3.98625
-1.210e+02,3.98531
-1.208e+02,3.98438
-1.206e+02,3.98438
-1.204e+02,3.98469
-1.202e+02,3.98438
-1.200e+02,3.98563
-1.198e+02,3.985
-1.196e+02,3.98594
-1.194e+02,3.98563
-1.192e+02,3.98531
-1.190e+02,3.98531
-1.188e+02,3.98594
-1.186e+02,3.98594
-1.184e+02,3.98531
-1.182e+02,3.985
-1.180e+02,3.98531
-1.178e+02,3.98469
-1.176e+02,3.98469
-1.174e+02,3.985
-1.172e+02,3.98531
-1.170e+02,3.98625
-1.168e+02,3.98531
-1.166e+02,3.98594
-1.164e+02,3.98656
-1.162e+02,3.98625
-1.160e+02,3.985
-1.158e+02,3.98563
-1.156e+02,3.98625
-1.154e+02,3.98625
-1.152e+02,3.985
-1.150e+02,3.98469
-1.148e+02,3.98531
-1.146e+02,3.98531
-1.144e+02,3.98469
-1.142e+02,3.98531
-1.140e+02,3.985
-1.138e+02,3.985
-1.136e+02,3.985
-1.134e+02,3.985
-1.132e+02,3.98531
-1.130e+02,3.98438
-1.128e+02,3.98563
-1.126e+02,3.98531
-1.124e+02,3.98594
-1.122e+02,3.98656
-1.120e+02,3.98563
-1.118e+02,3.98563
-1.116e+02,3.98594
-1.114e+02,3.98594
-1.112e+02,3.98594
-1.110e+02,3.98625
-1.108e+02,3.98563
-1.106e+02,3.98625
-1.104e+02,3.98719
-1.102e+02,3.98781
-1.100e+02,3.98781
-1.098e+02,3.98813
-1.096e+02,3.98656
-1.094e+02,3.98563
-1.092e+02,3.98594
-1.090e+02,3.98625
-1.088e+02,3.98625
-1.086e+02,3.98719
-1.084e+02,3.98719
-1.082e+02,3.98625
-1.080e+02,3.98594
-1.078e+02,3.98594
-1.076e+02,3.98563
-1.074e+02,3.98594
-1.072e+02,3.98656
-1.070e+02,3.98813
-1.068e+02,3.98875
-1.066e+02,3.98656
-1.064e+02,3.98781
-1.062e+02,3.98719
-1.060e+02,3.9875
-1.058e+02,3.9875
-1.056e+02,3.98719
-1.054e+02,3.98594
-1.052e+02,3.98656
-1.050e+02,3.9875
-1.048e+02,3.9875
-1.046e+02,3.98594
-1.044e+02,3.98781
-1.042e+02,3.98719
-1.040e+02,3.98719
-1.038e+02,3.98719
-1.036e+02,3.98625
-1.034e+02,3.98656
-1.032e+02,3.98813
-1.030e+02,3.98875
-1.028e+02,3.98937
-1.026e+02,3.99031
-1.024e+02,3.98906
-1.022e+02,3.98937
-1.020e+02,3.98875
-1.018e+02,3.98937
-1.016e+02,3.98875
-1.014e+02,3.98937
-1.012e+02,3.98937
-1.010e+02,3.98906
-1.008e+02,3.98906
-1.006e+02,3.98844
-1.004e+02,3.98813
-1.002e+02,3.98844
-1.000e+02,3.98844
-9.980e+01,3.98875
-9.960e+01,3.98844
-9.940e+01,3.98844
-9.920e+01,3.99
-9.900e+01,3.98875
-9.880e+01,3.98875
-9.860e+01,3.9875
-9.840e+01,3.98813
-9.820e+01,3.98813
-9.800e+01,3.98844
-9.780e+01,3.98906
-9.760e+01,3.98906
-9.740e+01,3.98844
-9.720e+01,3.98844
-9.700e+01,3.98875
-9.680e+01,3.98844
-9.660e+01,3.98844
-9.640e+01,3.98844
-9.620e+01,3.98937
-9.600e+01,3.98969
-9.580e+01,3.98781
-9.560e+01,3.98937
-9.540e+01,3.98937
-9.520e+01,3.98906
-9.500e+01,3.99031
-9.480e+01,3.99
-9.460e+01,3.98937
-9.440e+01,3.98875
-9.420e+01,3.98875
-9.400e+01,3.98844
-9.380e+01,3.98969
-9.360e+01,3.98937
-9.340e+01,3.98906
-9.320e+01,3.98969
-9.300e+01,3.98969
-9.280e+01,3.99063
-9.260e+01,3.99
-9.240e+01,3.99031
-9.220e+01,3.98969
-9.200e+01,3.99
-9.180e+01,3.99
-9.160e+01,3.99031
-9.140e+01,3.99094
-9.120e+01,3.99031
-9.100e+01,3.99031
-9.080e+01,3.98969
-9.060e+01,3.98937
